codeMagasin;NomMagasinConcurrent;AdresseMagasinConcurrent;CodePostalMagasinConcurrent;VilleMagasinConcurrent;NomEnseigne;CodeProduit;TypeCommanditaire;OffreNiveau1;OffreNiveau2;OffreNiveau3;NumTarif;DateDébutTarif;DateFinTarif;DateRelevé;NotrePrix;PrixConcurrent
1708;CARREFOUR(80);CC;14120;MONDEVILLE;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.43;29.7
1053;carrefour vitrolles(127);c cial;13127;vitrolles;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.78;25.26
1002;sfr(132);60 rue st stenay;93700;drancy;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;98.56;94.4
1065;-161;cc azur;83400;hyeres;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;25.33;12.55
1106;fnac st lazare(196);rue st lazare;75008;paris;Fnac;609708;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.43;18.82
1097;The Phone House(200);Place des Halles;67000;strasbourg;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;3.45;38.4
1097;Tel and Com(203);rue du vieux marché auxvins;67000;strasbourg;05-mai;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.38;21.82
1036;-247;NULL;0;NULL;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;99.77;7.7
1743;the phone housse(249);rue mal foch;64000;pau;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;44.88;48.32
1770;-251;rue du maillet;57100;thionville;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.88;1.02
1117;-282;c cial vauban;78180;montigny le bretonneux;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.75;85.64
1776;-307;cc carrefour;95290;l'isle adam;Internity;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.19;30.8
1730;carrefour(372);CC CARREFOUR LES 7 CHEMINS;69120;VAULX EN VELIN;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.12;11.76
1042;The Phone House(374);14 RUE DE BERNE;68110;ILLZACH;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;85.2;84.28
1746;geant casino(376);cc geant;21300;chenove;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;48.41;82.96
1064;-417;Rte de romans;26000;valence;Internity;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.96;95.61
1765;leclerc (419);NULL;91170;viry chatillon;Leclerc;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;52.38;31.08
1145;GEANT(422);centre commercial geant;86000;poitiers;Casino;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;94.6;69.22
1759;auchan(504);CC PLAISIR;78370;PLAISIR;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;41.68;29.13
1051;CARREFOUR(508);LE MESNIL ROUX;76360;BARENTIN;Carrefour;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;97.29;26
1707;espace sfr antique(512);NULL;33500;libourne;05-mai;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;76.43;19.69
1754;GEANT CASINO(565);CC GEANT RTE DE BERRE;13090;AIX EN PROVENCE;Casino;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;39.03;86.94
1792;internity(570);chateau roussillon;66000;perpignan;Internity;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;37.08;52.43
1082;AUBIERE(633);101 AV J MOULIN;63170;AUBIERE;Auchan;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;92.65;30.25
1109;-638;95 rue de rennes;75006;paris;TPH;609708;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;53.46;37.61
1756;AUCHAN(645);C.COMMERCIAL;50470;LA GLACERIE;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;71.52;97.82
1142;phonehouse(745);32 av du gal leclerc;75014;paris;TPH;606751;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;42.25;46.56
1843;-765;NULL;0;NULL;Tel & Com;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;60.58;89.32
1833;Auchan(789);commercial;59760;grande synthe;Auchan;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;66.75;4.73
1144;-1106;NULL;0;NULL;Fnac;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;8.65;69.15
1760;carrefour grande porte(1165);rue etienne marcel;93100;montreuil;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.47;90.61
1723;-1206;NULL;0;NULL;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.26;52.42
1851;GEANT CASINO(1665);C CIAL CASINO;13800;ISTRES;Casino;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;71.03;49.56
1147;-1705;NULL;0;NULL;Fnac;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;72.2;59.98
1851;GEANT CASINO(1665);C CIAL CASINO;13800;ISTRES;Casino;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;32.62;37.52
1147;-1705;NULL;0;NULL;Fnac;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;68.35;71.99
1791;-1725;NULL;0;NULL;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.02;17.65
1159;-1767;centre sud;72000;le mans;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;66.65;81.77
1165;-1970;C.C BELLE EPINE;94320;THIAIS;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;26.9;72.09
1071;-1972;NULL;0;NULL;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;67.2;72.28
1824;-1976;NULL;95230;soisy;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;75.25;92.06
1161;-1946;NULL;0;NULL;Carrefour;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.81;8.02
1060;Carrefour(1948);ch de tartifume;33130;begles;Carrefour;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.05;35.07
1165;-1970;C.C BELLE EPINE;94320;THIAIS;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;4.37;50.26
1743;internity bosquet(1265);bosquet;64000;pau;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.75;56.62
1716;-1285;NULL;59300;VALENCIENNES;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;99.19;57.85
1108;Internity(1305);cc X%;91300;massy;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.47;45.58
1075;CARROUF(1345);cc commercial;77410;claye souilly;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.92;47.47
1105;PHONE HOUSE(591);CC FORUM DES HALLES;75001;PARIS;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;33.98;8.21
1010;telphone store(594);30 av d italie;75013;paris;TelephoneStore;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;11.28;67.7
1151;TEL AND COM(599);CC CARREFOUR;83190;ollioules;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;41.9;15.27
1702;-622;rue du docteur d henin;62400;bethune;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;88.67;67.99
1015;-629;NULL;0;NULL;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;5.05;11.99
1134;GEANT(634);50 rue du maréchal foch;95100;argenteuil;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;58.2;51.57
1724;carrefour(647);bld louis delfino;6000;nice;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;77.04;83.98
1113;-667;23 RUE ST ANTOINE;75004;PARIS;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;14.91;47.97
1729;-670;zac du c oudoulet;84100;orange;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;19.11;60.63
1800;tel and com la courtine(689);rocade charle de gaulles;84000;avignon;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;95.24;72.85
1856;GEANT CASINO(706);AVENUE FREDERIC MISTRAL;38670;CHASSE SUR RHONE;Casino;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;84.11;68.22
1022;-728;NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;11.25;42.19
1712;-786;rue soufflot;75005;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;50.3;84.45
1833;telecom carrefour(792);st pol des jardins;59430;saint pol sur mer;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;19.02;86.18
1799;carrefour agen(825);zac agen sud;47000;agen;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.66;53.98
1798;INTERNITY(945);CCIAL;80100;ABBEVILLE;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.59;74.47
1717;carrefour(168);route de cernay;51100;reims;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.83;59.31
1066;tph(171);galerie la rotonde;62400;bethune;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;8.58;91.66
1088;auchan(176);NULL;0;NULL;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;60.68;50.38
1806;st serge(191);3 bd gaston ramon;49000;angers;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;62.48;31.49
1099;-198;NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;6.22;80.21
1097;Telephon store(204);place des halles;67000;strasbourg;TelephoneStore;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.21;9.45
1073;Mobil Hut(224);Centre Commercial;13400;AUBAGNE;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.66;57.22
1021;internity(230);cc coat ar gueven 50 rue j jaures;29200;brest;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;93.05;14.82
1115;phone house(236);rue de la boetie;75008;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;25.32;68.93
1095;FNAC(245);cc p2;78150;le chesnay;Fnac;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;68.96;67.18
1743;the phone housse(249);rue mal foch;64000;pau;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;18.75;91.61
1024;Carrefour(253);C. Cial Carrefour;35510;CEsson Sévigné;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;61.09;26.79
1797;-257;NULL;54300;LUNEVILLE;Leclerc;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.1;97.69
1771;-261;NULL;95350;SAINT BRICE SOUS FORET;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.39;10.36
1131;-265;rue du 11 novembre;63000;clermont-fd;05-mai;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.35;19.4
1801;-278;parc de la creule;59190;hazebrouck;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;1.19;28.55
1117;-282;c cial vauban;78180;montigny le bretonneux;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.9;33.44
1071;-302;montivilliers;76290;montiviliers;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.26;98.15
1733;-311;centre 2;0;NULL;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;13.76;41.42
1039;TPH(316);NULL;42000;st etienne;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;16.1;65.88
1045;-321;NULL;0;NULL;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;10.37;81.07
1831;carrefour(325);c cial carrefour;10600;la chapelle st luc;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;60.35;3.92
1071;-1972;NULL;0;NULL;Tel & Com;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.79;28.69
1071;-1972;NULL;0;NULL;Tel & Com;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;22.23;21.9
1071;-1972;NULL;0;NULL;Tel & Com;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;28.58;45.41
1779;-1975;NULL;76410;tourville;Tel & Com;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;99.17;47.23
1779;-1975;NULL;76410;tourville;Tel & Com;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.33;24.58
1779;-1975;NULL;76410;tourville;Tel & Com;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;29.73;98.84
1824;-1976;NULL;95230;soisy;Auchan;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23;91.33
1824;-1976;NULL;95230;soisy;Auchan;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;70.21;84.24
1824;-1976;NULL;95230;soisy;Auchan;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;29.2;72.51
1824;-1977;NULL;95230;soisy;TelephoneStore;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;36.29;98.88
1824;-1977;NULL;95230;soisy;TelephoneStore;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.6;19.54
1824;-1977;NULL;95230;soisy;TelephoneStore;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;45.1;15.49
1163;-1979;NULL;0;NULL;Cora;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.11;2.86
1163;-1979;NULL;0;NULL;Cora;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.1;93.1
1163;-1979;NULL;0;NULL;Cora;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.83;20.66
1813;-1980;NULL;0;NULL;Leclerc;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.22;11.58
1813;-1980;NULL;0;NULL;Leclerc;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;88.62;5.62
1813;-1980;NULL;0;NULL;Leclerc;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;89.99;62.32
1813;-1981;NULL;0;NULL;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;98.72;62.05
1813;-1981;NULL;0;NULL;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;70.99;29.44
1813;-1981;NULL;0;NULL;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;87.42;39.9
1168;INTERNITY(1982);CC LA FEUILLERAIE;24750;TRELISSAC;Internity;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;68.55;11.86
1168;INTERNITY(1982);CC LA FEUILLERAIE;24750;TRELISSAC;Internity;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;11.99;15.72
1168;INTERNITY(1982);CC LA FEUILLERAIE;24750;TRELISSAC;Internity;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;57.39;85.51
1134;-1983;50 av foch cc geant;95100;argenteuil;TPH;606751;1;FORFAIT BLOQUE;Forfait >1 heure;12 Mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;46.35;96.83
1134;-1983;50 av foch cc geant;95100;argenteuil;TPH;609708;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;43.23;69.21
1134;-1983;50 av foch cc geant;95100;argenteuil;TPH;606751;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;39.3;12.72
1157;auchan semecourt(365); cc auchan semecourt;57280;semecourt;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;87.7;23.4
1730;carrefour(372);CC CARREFOUR LES 7 CHEMINS;69120;VAULX EN VELIN;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.92;15.53
1746;geant casino(376);cc geant;21300;chenove;Casino;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;15.77;83.3
1840;cora(382);rn 74;21160;perrigny;Cora;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.09;69.49
1813;CARREFOUR(388);13 QUAI DE LA MARNE;51200;EPERNAY;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.82;68.23
1023;Carrefour(392);CC Cité Europe;62231;Coquelles;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;27.49;26.81
1812;Cora Reims Nord(401);C. Cial CORA Nord;51100;REIMS;Cora;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.06;9.03
1135;Carrefour(409);Carre Senart;0;LIEUSAINT;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;90.44;79.33
1725;-414;NULL;53000;laval;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;46.19;57.55
1765;leclerc (419);NULL;91170;viry chatillon;Leclerc;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;51.43;10.33
1153;carrefour(441);ccial carrefour creches;71680;creches sur saone;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;91.52;81.13
1005;-446;c.c grand var;83160;la valette;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.48;93.8
1731;carrefour(465);ccial salamandrier;83300;draguignan;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.25;47.28
1706;-485;NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.29;67.22
1013;TPH LES QUATRE TEMPS(490);NULL;0;LA DEFENSE;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;54.83;68.66
1759;VIDELEC(505);CC PLAISIR;78370;PLAISIR;Videlec;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.46;79.25
1707;carrefour libourne(514);NULL;33500;libourne;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;36.93;50.86
1742;GEANT CASINO(523);C/C LA VALENTINE;13011;MARSEILLE;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;1.41;74.5
1084;carrefour(527);280 avenue gabriel peri;78360;montesson;05-mai;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.53;49.39
1047;-544;c cial angoulins;17690;angoulins;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.78;88.52
1726;-553;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;5.15;68.32
1079;AUCHAN(558);ROUTE NATIONALE 43;59450;SIN LE NOBLE;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.69;46.61
1754;GEANT CASINO(565);CC GEANT RTE DE BERRE;13090;AIX EN PROVENCE;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;87.57;25.78
1093;-572;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.23;85.83
1116;st lazare(585);passage du havre;75009;paris;Fnac;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.12;27.09
1046;-31;CC Shopping Etrembière;74100;Etrembière;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;16.02;86.56
1007;THE PHONE HOUSE(36);c.c. carrefour a6;91100;villabe;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;98.33;13.43
1130;Espace Confort(40);75 av Montaigne;49000;ANGERS;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;48.32;6.23
1019;TPH(49);NULL;59777;EURALILLE;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;41.97;25.93
